,id,question,answer,distractor1,distractor2,distractor(unsure),label,choice_list,choice_order
370,SP-149_SR,"What question can someone ask all day and receive radically different responses, yet all of them might be correct?",What time is it?,What's the square root of 16?,What is the result of 5317 by 9321.,None of above.,1,"[""What's the square root of 16?"", 'What time is it?', 'What is the result of 5317 by 9321.', 'None of above.']","[1, 0, 2, 3]"
371,SP-149_CR,"What's that one number that when added to numbers, don't change them, but when added in other ways, it does increase them",Zero.,One.,Nine.,None of above.,2,"['One.', 'Nine.', 'Zero.', 'None of above.']","[1, 2, 0, 3]"
372,SP-150,"Stranger: Does your dog bite? 
Farmer: No. 
All of a sudden the dog bites the stranger on the leg. Yet the farmer was telling the truth! How can this be?",It was not the farmer's dog.,The dog just wanted to show its closeness.,The dog never bit the farmer.,None of above.,0,"[""It was not the farmer's dog."", 'The dog just wanted to show its closeness.', 'The dog never bit the farmer.', 'None of above.']","[0, 1, 2, 3]"
373,SP-150_SR,"Stranger: Is your dog biting? 
Farmer: No. 
The dog suddenly attacks the stranger on the leg. Nonetheless, the farmer was speaking the truth! How is this possible?",It was not the farmer's dog.,The dog just wanted to show its closeness.,The dog never bit the farmer.,None of above.,1,"['The dog just wanted to show its closeness.', ""It was not the farmer's dog."", 'The dog never bit the farmer.', 'None of above.']","[1, 0, 2, 3]"
374,SP-150_CR,"A man was in a restaurant, and asked another person how's the food and the guy recommended some dishes and said they're absolutely astonishing. The food was really bad though. How is that possible?",The person that was asked was the owner of the restaurant.,The man ate dishes up quickly and couldn't taste them.,The man lost his sense of taste during the process.,None of above.,2,"['The man lost his sense of taste during the process.', ""The man ate dishes up quickly and couldn't taste them."", 'The person that was asked was the owner of the restaurant.', 'None of above.']","[2, 1, 0, 3]"
375,SP-151,"Why can't a woman, who is now living in Canada, not be buried in the USA?",Because she is still alive.,Because she didn't have a visa.,Because the price is high and unaffordable.,None of above.,1,"[""Because she didn't have a visa."", 'Because she is still alive.', 'Because the price is high and unaffordable.', 'None of above.']","[1, 0, 2, 3]"
376,SP-151_SR,Why can't a lady who lives in Canada be buried in the United States?,Because she is still alive.,Because she didn't have a visa.,Because the price is high and unaffordable.,None of above.,2,"[""Because she didn't have a visa."", 'Because the price is high and unaffordable.', 'Because she is still alive.', 'None of above.']","[1, 2, 0, 3]"
377,SP-151_CR,"Why you go to gym everyday, but still can't do a marathon in New York.",Since you're not in new york to do the marathon,The marathon in New York is expensive and unaffordable.,You will need government permission to do marathon in New York.,None of above.,0,"[""Since you're not in new york to do the marathon"", 'The marathon in New York is expensive and unaffordable.', 'You will need government permission to do marathon in New York.', 'None of above.']","[0, 1, 2, 3]"
378,SP-152,"A man grabbed a woman's ring and pulled on it, then dropped it. How did this save her life?","They were skydiving, and she was unconscious. ",The woman was crazy about her ring and lose the tenet of her own life.,The ring is too heavy that limited woman's daily life.,None of above.,2,"[""The ring is too heavy that limited woman's daily life."", 'The woman was crazy about her ring and lose the tenet of her own life.', 'They were skydiving, and she was unconscious. ', 'None of above.']","[2, 1, 0, 3]"
379,SP-152_SR,A guy grabbed and yanked on a woman's ring before dropping it. What happened to save her life?,"They were skydiving, and she was unconscious. ",The woman was crazy about her ring and lose the tenet of her own life.,The ring is too heavy that limited woman's daily life.,None of above.,0,"['They were skydiving, and she was unconscious. ', ""The ring is too heavy that limited woman's daily life."", 'The woman was crazy about her ring and lose the tenet of her own life.', 'None of above.']","[0, 2, 1, 3]"
380,SP-152_CR,"A man took several shots heavily and even fell down from the hit, but he still survived. How's that possible?",They were whiskey shots.,The man is strong enough.,The man has a strong ability to heal himself.,None of above.,2,"['The man has a strong ability to heal himself.', 'The man is strong enough.', 'They were whiskey shots.', 'None of above.']","[2, 1, 0, 3]"
381,SP-153,"Two women and two doctors walk into an ice cream parlor. They each order an ice cream cone. When their ice cream come, there is only 1 strawberry,1 chocolate and 1 vanilla. How come they didn't complain?",One of the women was a doctor.,One of them is kind and didn't complain even though the shop forgets hers.,"The ice creams are big enough for more than one people, so the shop think they won't complain.",None of above.,0,"['One of the women was a doctor.', ""The ice creams are big enough for more than one people, so the shop think they won't complain."", ""One of them is kind and didn't complain even though the shop forgets hers."", 'None of above.']","[0, 2, 1, 3]"
382,SP-153_SR,"Two women and two doctors enter an ice cream shop. Each of them orders an ice cream cone. When their ice cream arrives, there is just one strawberry, one chocolate, and one vanilla flavor. Why didn't they complain?",One of the women was a doctor.,One of them is kind and didn't complain even though the shop forgets hers.,"The ice creams are big enough for more than one people, so the shop think they won't complain.",None of above.,1,"[""One of them is kind and didn't complain even though the shop forgets hers."", 'One of the women was a doctor.', ""The ice creams are big enough for more than one people, so the shop think they won't complain."", 'None of above.']","[1, 0, 2, 3]"
383,SP-153_CR,"They were eight students, taking an exam with nobody else inside the room. when the time was up, they were only 7 taken tests. How's that possible? ",One of the students was a examiner.,"Two students had the same answer, so they just handed in one paper.",One student handed in a blank paper.,None of above.,0,"['One of the students was a examiner.', 'Two students had the same answer, so they just handed in one paper.', 'One student handed in a blank paper.', 'None of above.']","[0, 1, 2, 3]"
384,SP-154,"There are 50 horses and 50 kings riding along an old dirt road. They came to a peach tree with 50 peaches. Each took one, yet there were still 49 left. How is this possible?",Each is the name of one of the kings and he's the only one that took one.,Several kings refused to take peach as the action is implite.,The peach tree grew new peaches when the kings were taking.,None of above.,2,"['The peach tree grew new peaches when the kings were taking.', 'Several kings refused to take peach as the action is implite.', ""Each is the name of one of the kings and he's the only one that took one."", 'None of above.']","[2, 1, 0, 3]"
385,SP-154_SR,"Along an old dirt road, 50 kings are mounted on 50 horses. They arrived at a 50-peach tree. Each took one, there were still 49. How is that even possible?",Each is the name of one of the kings and he's the only one that took one.,Several kings refused to take peach as the action was implite.,The peach tree grew new peaches when the kings were taking.,None of above.,2,"['Several kings refused to take peach as the action was implite.', 'The peach tree grew new peaches when the kings were taking.', ""Each is the name of one of the kings and he's the only one that took one."", 'None of above.']","[1, 2, 0, 3]"
386,SP-154_CR,"In an ancient village, 30 warriors are equipped with 30 spears. They encountered a stash of 30 golden coins. Each took one, and yet there were still 29 left. How could this be possible?","Each is the name of one of the warriors, and he's the only one who took a coin.",Several warriors refused to take golden coins as the action was implite.,Some warriors sold their spears to exchange new golden coins.,None of above.,1,"['Some warriors sold their spears to exchange new golden coins.', ""Each is the name of one of the warriors, and he's the only one who took a coin."", 'Several warriors refused to take golden coins as the action was implite.', 'None of above.']","[2, 0, 1, 3]"
387,SP-155,"Fred is listening to the radio when it suddenly stops playing. Nobody is with Fred and nobody touches the radio. A few seconds later, the radio resumes playing. How can this be?",Fred was driving his car through a tunnel.,The car required more electricity to speed up so the radio was cut off.,All electricity on the earth is cut down.,None of above.,1,"['All electricity on the earth is cut down.', 'Fred was driving his car through a tunnel.', 'The car required more electricity to speed up so the radio was cut off.', 'None of above.']","[2, 0, 1, 3]"
388,SP-155_SR,"When the radio abruptly stops playing, Fred is still listening to it. Fred is alone, and no one plays with the radio. After a brief pause, the radio starts up again. How is this possible?",Fred was driving his car through a tunnel.,The car required more electricity to speed up so the radio was cut off.,All electricity on the earth is cut down.,None of above.,2,"['All electricity on the earth is cut down.', 'The car required more electricity to speed up so the radio was cut off.', 'Fred was driving his car through a tunnel.', 'None of above.']","[2, 1, 0, 3]"
389,SP-155_CR,"Linda is enjoying a music track on her headphones in flight when the music abruptly stops. No one is around Linda and nobody touches her headphones. A moment later, the music starts playing again. How can this be?",Linda was on an airplane that just went through turbulence and the interference caused the temporary interruption.,The airplane required more electricity to speed up so the radio was cut off.,All electricity on the earth is cut down.,None of above.,0,"['Linda was on an airplane that just went through turbulence and the interference caused the temporary interruption.', 'All electricity on the earth is cut down.', 'The airplane required more electricity to speed up so the radio was cut off.', 'None of above.']","[0, 2, 1, 3]"
390,SP-159,"A man is discovered dead sitting at his desk, alone in the locked office.  He did not commit suicide and there was no weapons in the room. The only clue is a sealed envelope on the desk in front of him.
How did he die?","The envelope glue was poisoned and when the man linked the envelope to seal it, he died.",The man died from a severe allergic reaction to the envelope's paper.,The man got cut mistakenly by the envelope.,None of above.,0,"['The envelope glue was poisoned and when the man linked the envelope to seal it, he died.', 'The man got cut mistakenly by the envelope.', ""The man died from a severe allergic reaction to the envelope's paper."", 'None of above.']","[0, 2, 1, 3]"
391,SP-159_SR,"A guy is found dead at his desk, alone in the closed office.  He did not commit himself, and no weapons were found in the room. A sealed envelope on the desk in front of him is the sole clue.
How did he pass away?","The envelope glue was poisoned and when the man linked the envelope to seal it, he died.",The man died from a severe allergic reaction to the envelope's paper.,The man got cut mistakenly by the envelope.,None of above.,2,"[""The man died from a severe allergic reaction to the envelope's paper."", 'The man got cut mistakenly by the envelope.', 'The envelope glue was poisoned and when the man linked the envelope to seal it, he died.', 'None of above.']","[1, 2, 0, 3]"
392,SP-159_CR,"Two men are found dead in their house, however there is no sign of one of them killing the other one, neither the sign of any other intruders. How's that possible?",They both comitted suiside.,They were frightened to death by the sound of thunder and lightning.,"They're twins, and their genes let them die together.",None of above.,2,"['They were frightened to death by the sound of thunder and lightning.', ""They're twins, and their genes let them die together."", 'They both comitted suiside.', 'None of above.']","[1, 2, 0, 3]"
393,SP-160,What question can never be answered with a Yes?,Are you asleep?,Can you give me your name?,Can you give me your phone number?,None of above.,2,"['Can you give me your phone number?', 'Can you give me your name?', 'Are you asleep?', 'None of above.']","[2, 1, 0, 3]"
394,SP-160_SR,What question can never have a Yes answer?,Are you asleep?,Can you give me your name?,Can you give me your phone number?,None of above.,0,"['Are you asleep?', 'Can you give me your name?', 'Can you give me your phone number?', 'None of above.']","[0, 1, 2, 3]"
395,SP-160_CR,"What question can never be answered with a ""no""?",Are you awake?,Can you give me your name?,Can you give me your phone number?,None of above.,1,"['Can you give me your phone number?', 'Are you awake?', 'Can you give me your name?', 'None of above.']","[2, 0, 1, 3]"
396,SP-161,"You're in a room and there is a ghost in the room, but you're the only one in the room. How is this possible?",You're the ghost.,The ghost is standing on your head.,The ghost is always standing behind you.,None of above.,1,"['The ghost is always standing behind you.', ""You're the ghost."", 'The ghost is standing on your head.', 'None of above.']","[2, 0, 1, 3]"
397,SP-161_SR,"You are in a room with a ghost, but you are the only one in the room. What makes this possible?",You're the ghost.,The ghost is standing on your head.,The ghost is always standing behind you.,None of above.,0,"[""You're the ghost."", 'The ghost is standing on your head.', 'The ghost is always standing behind you.', 'None of above.']","[0, 1, 2, 3]"
398,SP-161_CR,"There is a young woman in her room thinking about her dreams. There is also another dancer in the room that is dancing in her best dress. However, only the young woman can see the dancer. How's that possible?",The young woman is seeing herself in a couple of years becoming a dancer.,The dancer is always dancing in front of the woman.,Only the woman pays attention on the dancer.,None of above.,2,"['Only the woman pays attention on the dancer.', 'The dancer is always dancing in front of the woman.', 'The young woman is seeing herself in a couple of years becoming a dancer.', 'None of above.']","[2, 1, 0, 3]"
399,SP-162,How many gold coins can a leprechaun throw in an empty pot?,"One. After that, it no longer empty.",It based on the size of the pot.,Infinite number of gold coins.,None of above.,1,"['Infinite number of gold coins.', 'One. After that, it no longer empty.', 'It based on the size of the pot.', 'None of above.']","[2, 0, 1, 3]"
400,SP-162_SR,What is the maximum number of gold coins a leprechaun can toss into an empty pot?,"One. After that, it no longer empty.",It based on the size of the pot.,Infinite number of gold coins.,None of above.,0,"['One. After that, it no longer empty.', 'It based on the size of the pot.', 'Infinite number of gold coins.', 'None of above.']","[0, 1, 2, 3]"
401,SP-162_CR,There were 10 pigeons sitting in a row. A tiger came and caught one of them and ate it. How many pigeons are left for the tiger to eat?,None of above.,One.,Ten.,Nine.,3,"['Nine.', 'One.', 'Ten.', 'None of above.']","[3, 1, 2, 0]"
402,SP-163,"Thomas was caught stealing 27 times in one year, yet he was never arrested. How come?",Thomas was a baseball player and was stealing bases.,Stealing is not a serious crime.,All person stolen are rich and kindess.,None of above.,1,"['All person stolen are rich and kindess.', 'Thomas was a baseball player and was stealing bases.', 'Stealing is not a serious crime.', 'None of above.']","[2, 0, 1, 3]"
403,SP-163_SR,"Despite being caught stealing 27 times in one year, Thomas was never arrested. Why is this so?",Thomas was a baseball player and was stealing bases.,Stealing is not a serious crime.,All person stolen are rich and kindess.,None of above.,1,"['Stealing is not a serious crime.', 'Thomas was a baseball player and was stealing bases.', 'All person stolen are rich and kindess.', 'None of above.']","[1, 0, 2, 3]"
404,SP-163_CR,"There was a guy who was really good at intercepting, however, each time he was caught intercepting, he wasn't being sent to jail. How's that possible?",He was intercepting the ball in football and there was no warning for that.,Intercepting is not a serious crime.,All person intercepted are rich and kindess.,None of above.,0,"['He was intercepting the ball in football and there was no warning for that.', 'All person intercepted are rich and kindess.', 'Intercepting is not a serious crime.', 'None of above.']","[0, 2, 1, 3]"
405,SP-164,Not a single parent objected when the teacher spanked every child in the class. How come?,The teacher was in an orphanage school.,The teacher had informed all the parents in advance about the unique disciplinary approach.,The teacher had informed all the children in advance about the unique disciplinary approach.,None of above.,2,"['The teacher had informed all the parents in advance about the unique disciplinary approach.', 'The teacher had informed all the children in advance about the unique disciplinary approach.', 'The teacher was in an orphanage school.', 'None of above.']","[1, 2, 0, 3]"
406,SP-164_SR,"When the instructor spanked every child in the class, not a single parent protested. Why is this so?",The teacher was in an orphanage school.,The teacher had informed all the parents in advance about the unique disciplinary approach.,The teacher had informed all the children in advance about the unique disciplinary approach.,None of above.,2,"['The teacher had informed all the parents in advance about the unique disciplinary approach.', 'The teacher had informed all the children in advance about the unique disciplinary approach.', 'The teacher was in an orphanage school.', 'None of above.']","[1, 2, 0, 3]"
407,SP-164_CR,Mark was in the kitchen cooking everyday and yet he wasn't getting paid. He had to buy all the ingredients and everything himself as well. why?,"He was a chef and a dad at the same time. when he was home, nobody was paying him to cook",He was so bad at cooking so the boss was unwilling to pay him.,He wanted to research new creations.,None of above.,0,"['He was a chef and a dad at the same time. when he was home, nobody was paying him to cook', 'He wanted to research new creations.', 'He was so bad at cooking so the boss was unwilling to pay him.', 'None of above.']","[0, 2, 1, 3]"
408,SP-165,Cleopatra and Anthony were near a fish bowl and somehow they died. What happened?,Cleopatra and Anthony were fish and they can't survive without water.,Cleopatra and Anthony got attacked by the fish in the bowl.,Cleopatra and Anthony drowned in the fishbowl.,None of above.,2,"['Cleopatra and Anthony got attacked by the fish in the bowl.', 'Cleopatra and Anthony drowned in the fishbowl.', ""Cleopatra and Anthony were fish and they can't survive without water."", 'None of above.']","[1, 2, 0, 3]"
409,SP-165_SR,Cleopatra and Anthony perished after being near a fish tank. What occurred?,Cleopatra and Anthony were fish and they can't survive without water.,Cleopatra and Anthony got attacked by the fish in the bowl.,Cleopatra and Anthony drowned in the fishbowl.,None of above.,0,"[""Cleopatra and Anthony were fish and they can't survive without water."", 'Cleopatra and Anthony drowned in the fishbowl.', 'Cleopatra and Anthony got attacked by the fish in the bowl.', 'None of above.']","[0, 2, 1, 3]"
410,SP-165_CR,"Two chickens were passing by a really hungry tiger. Tiger however, saw them but couldn't reach them. What happened?",The tiger was in the zoo.,The chickens smell too bad for the hunger tiger to approach.,Tigers usually don't eat chicken in the natural.,None of above.,1,"[""Tigers usually don't eat chicken in the natural."", 'The tiger was in the zoo.', 'The chickens smell too bad for the hunger tiger to approach.', 'None of above.']","[2, 0, 1, 3]"
411,SP-167,"There is a bomb on top of a computer. Around the computer there is a phone, a hairbrush, keys and a cup. When the explosion comes which item is destroyed first?",None of above.,The phone.,The hairbush.,The cup.,3,"['The phone.', 'The cup.', 'The hairbush.', 'None of above.']","[1, 3, 2, 0]"
412,SP-167_SR,"A PC has a bomb on top of it. A phone, a comb, keys, and a cup are arranged around the computer. Which object is destroyed first when the explosion occurs?",None of above.,The phone.,The hairbush.,The cup.,3,"['The phone.', 'The hairbush.', 'The cup.', 'None of above.']","[1, 2, 3, 0]"
413,SP-167_CR,"A grenade is in a shopping bag. Around the bag, there is a smartphone, a wallet, a bottle of water, and a book. When the detonation occurs, which item is damaged first?",None of above.,The smartphone.,The wallet.,The book.,3,"['The wallet.', 'The book.', 'The smartphone.', 'None of above.']","[2, 3, 1, 0]"
414,SP-168,Andy is put in a cell with a dirt floor and only one window. The window is too high for him to reach. The only thing in the cell is a shovel. He won't be able to get any food or water and only has two days to escape or he'll die. Andy can't dig a tunnel because it will take him much longer than two days to do it. How will Andy escape from the cell?,Andy has to use the shovel to create a pile of dirt under the window so he can climb up onto it and escape from the cell.,Andy has to use the shovel to break the wall of the cell and escape from it.,Andy should use the shovel to reflect sunlight from the window in to seek help.,None of above.,1,"['Andy should use the shovel to reflect sunlight from the window in to seek help.', 'Andy has to use the shovel to create a pile of dirt under the window so he can climb up onto it and escape from the cell.', 'Andy has to use the shovel to break the wall of the cell and escape from it.', 'None of above.']","[2, 0, 1, 3]"
415,SP-168_SR,"Andy is placed in a cell with no windows and a dirt floor. He can't reach the window because it's too high. A shovel is the sole object in the cell. He won't be able to find food or water, and he only has two days to flee or perish. Andy is unable to construct a tunnel since it will take him considerably longer than two days. How will Andy get out of the cell?",Andy has to use the shovel to create a pile of dirt under the window so he can climb up onto it and escape from the cell.,Andy has to use the shovel to break the wall of the cell and escape from it.,Andy should use the shovel to reflect sunlight from the window in to seek help.,None of above.,1,"['Andy has to use the shovel to break the wall of the cell and escape from it.', 'Andy has to use the shovel to create a pile of dirt under the window so he can climb up onto it and escape from the cell.', 'Andy should use the shovel to reflect sunlight from the window in to seek help.', 'None of above.']","[1, 0, 2, 3]"
416,SP-168_CR,"A woman is stuck on an isolated island with no food, water, or other human beings. The only things she has are a backpack and a fishing rod. She can't fish because there are no fish in the surrounding waters and she can't drink the seawater. How will she survive?",The woman has to use the fishing rod to catch birds or other wildlife and use the backpack to collect rainwater for drinking.,"As the situation is pretty urgent, the woman has no choice but to eat the backpack and fishing rod directly for energy.","The woman should use the fishing rod to hook onto a passing plane or a bird flying high in the sky, which will then whisk her away to safety.",None of above.,1,"['The woman should use the fishing rod to hook onto a passing plane or a bird flying high in the sky, which will then whisk her away to safety.', 'The woman has to use the fishing rod to catch birds or other wildlife and use the backpack to collect rainwater for drinking.', 'As the situation is pretty urgent, the woman has no choice but to eat the backpack and fishing rod directly for energy.', 'None of above.']","[2, 0, 1, 3]"
417,SP-169,"An elevator is on the ground floor. There are four people in the elevator including me. When the lift reaches the first floor, one person gets out and three people get in. The lift goes up to the second floor, 2 people get out, 6 people get in. It then goes up to the next floor up, no one gets out but 12 people get in. Halfway up to the next floor up the elevator cable snaps, it crashes to the floor. Everyone else dies in the elevator except me. How did I survive?","I got off on the first floor.
",I standed on others to reduce impact.,I quickly jumped when the moment the elevator hit the ground.,None of above.,1,"['I quickly jumped when the moment the elevator hit the ground.', 'I got off on the first floor.\n', 'I standed on others to reduce impact.', 'None of above.']","[2, 0, 1, 3]"
418,SP-169_SR,"The ground floor has an elevator. In the elevator, there are four individuals, including myself. When the lift arrives at the first floor, one person exits and three people enter. The lift ascends to the second level, 2 people exit, and 6 people enter. It then proceeds to the next floor, where no one exits but 12 individuals enter. The elevator wire snaps halfway up to the next story, and it smashes to the floor. Everyone everyone in the elevator dies except me. How did I make it?","I got off on the first floor.
",I standed on others to reduce impact.,I quickly jumped when the moment the elevator hit the ground.,None of above.,2,"['I standed on others to reduce impact.', 'I quickly jumped when the moment the elevator hit the ground.', 'I got off on the first floor.\n', 'None of above.']","[1, 2, 0, 3]"
419,SP-169_CR,"There was a heist going on with five different people, but as the plan was expanding to make it better, there were more people that were added. When we were thinking about the car, two people were added. When we were working on the equipment, two other people were added, and one took himself out of the plan. The additions kept happening until there were 20 people. The heist happened, but the police caught everybody except me. How's that possible?",I was the person who left the plan when we're working on the equipments.,I was hiding in the bottom of one cars and no police found me.,I was running so fast that even the police cars couldn't catch me.,None of above.,0,"[""I was the person who left the plan when we're working on the equipments."", 'I was hiding in the bottom of one cars and no police found me.', ""I was running so fast that even the police cars couldn't catch me."", 'None of above.']","[0, 1, 2, 3]"
420,SP-170,"Two boxers are in a match scheduled for 12 rounds. (Pure boxing only. There are no kicking or takedown). One of the boxers gets knocked out after only six rounds, yet no man throws a punch. How is this possible?","Both the boxers were female.
",They only used their heads in the match.,One of the boxer was knocked out due to the exhaustion.,None of above.,2,"['One of the boxer was knocked out due to the exhaustion.', 'They only used their heads in the match.', 'Both the boxers were female.\n', 'None of above.']","[2, 1, 0, 3]"
421,SP-170_SR,"A 12-round boxing battle is organized between two boxers. (Only pure boxing. There are no kicks or takedowns allowed). After only six rounds, one of the boxers is knocked out, yet no man throws a punch. What makes this possible?","Both the boxers were female.
",They only used their heads in the match.,One of the boxer was knocked out due to the exhaustion.,None of above.,2,"['One of the boxer was knocked out due to the exhaustion.', 'They only used their heads in the match.', 'Both the boxers were female.\n', 'None of above.']","[2, 1, 0, 3]"
422,SP-170_CR,"There were a group of people including artists, doctors, and nurses all in a flight. The flight crashed before getting to the destination but no man was injured nor died. How's that possible? ",All the people on the flight were female.,The flight crashed in a remote and uninhabited area with no witnesses.,All the passengers were skilled in crash survival.,None of above.,2,"['The flight crashed in a remote and uninhabited area with no witnesses.', 'All the passengers were skilled in crash survival.', 'All the people on the flight were female.', 'None of above.']","[1, 2, 0, 3]"
423,SP-171,"I have a large money box, 10 inches wide and 5 inches tall.  Roughly how many coins can I place until my money box is no longer empty?",One.,Infinite.,Fifty.,None of above.,2,"['Infinite.', 'Fifty.', 'One.', 'None of above.']","[1, 2, 0, 3]"
424,SP-171_SR,I have a small money box that is 5 inches broad by 2 inches height.  How many coins can I put in my money box till the box will no longer be empty?,One.,Infinite.,Ten.,None of above.,2,"['Ten.', 'Infinite.', 'One.', 'None of above.']","[2, 1, 0, 3]"
425,SP-171_CR,"there is a restaurant that can fit 20 people, but the owner is not happy with the number of people coming  to the restaurant. Somebody tries to help him by bringing people for the restaurant. how many does he have to bring until the restaurant wouldn't be empty anymore?",One.,Twenty.,Fourty.,None of above.,0,"['One.', 'Twenty.', 'Fourty.', 'None of above.']","[0, 1, 2, 3]"
426,SP-172,During which month do people sleep the least?,"February.
",December.,January.,None of above.,1,"['January.', 'February.\n', 'December.', 'None of above.']","[2, 0, 1, 3]"
427,SP-172_SR,Which month does the average person sleep the least?,"February.
",December.,January.,None of above.,2,"['January.', 'December.', 'February.\n', 'None of above.']","[2, 1, 0, 3]"
428,SP-172_CR,What's the especial day in which all people sleep less than normal days?,Winter Solstice since the day is the shortest,The final exam for the college.,The day before their driving test.,None of above.,1,"['The final exam for the college.', 'Winter Solstice since the day is the shortest', 'The day before their driving test.', 'None of above.']","[1, 0, 2, 3]"
429,SP-173,"Laura says that she can throw a ball so that it flies away from her, will change direction suddenly, and then come right back to her all by itself. Is that even possible?","Yes, if she throws it straight in the air.
","Yes, the wind is so big that the ball actually didn't fly such far.
","Yes, there is a rope between the ball and Laura.
",None of above.,0,"['Yes, if she throws it straight in the air.\n', ""Yes, the wind is so big that the ball actually didn't fly such far.\n"", 'Yes, there is a rope between the ball and Laura.\n', 'None of above.']","[0, 1, 2, 3]"
430,SP-173_SR,"Laura claims that she can toss a ball so that it flies away from her, changes course abruptly, and then returns to her on its own. Is that even conceivable?","Yes, if she throws it straight in the air!
","Yes, the wind is so big that the ball actually didn't fly such far.
","Yes, there is a rope between the ball and Laura.
",None of above.,2,"['Yes, there is a rope between the ball and Laura.\n', ""Yes, the wind is so big that the ball actually didn't fly such far.\n"", 'Yes, if she throws it straight in the air!\n', 'None of above.']","[2, 1, 0, 3]"
431,SP-173_CR,"I have a friend who claims that he has a especial kite that it's 10 kilograms, however, he can throw it towards a direction and at some point that he can say exactly when, the kite will change directions and comes straight back to him. How's that possible?","The kite is too heavy to fly so the only reasonable answer is that the kite is always thrown towards the sky and because of its weight, it can be expected that at a particular time, it wil change directions and comes straight back to him.","The kite your friend has is made of a special material that is lighter than air. Despite its weight being stated as 10 kilograms, it actually has negative mass, allowing it to defy gravity. ",Your friend has developed a unique technique using specialized magnetic attachments on the kite and a powerful electromagnet placed at a specific location.,None of above.,1,"['Your friend has developed a unique technique using specialized magnetic attachments on the kite and a powerful electromagnet placed at a specific location.', 'The kite is too heavy to fly so the only reasonable answer is that the kite is always thrown towards the sky and because of its weight, it can be expected that at a particular time, it wil change directions and comes straight back to him.', 'The kite your friend has is made of a special material that is lighter than air. Despite its weight being stated as 10 kilograms, it actually has negative mass, allowing it to defy gravity. ', 'None of above.']","[2, 0, 1, 3]"
432,SP-174,"A man pushes his car until he reaches a hotel. When he arrives, he realizes he's bankrupt. What happened?",He's playing Monopoly and he lands on a space with a hotel and doesn't have the money to pay the fee.,"He was tired, and he realized that he had to spend all money to rest in hotel.",The man was pushing his car because it had run out of gas.,None of above.,2,"['He was tired, and he realized that he had to spend all money to rest in hotel.', 'The man was pushing his car because it had run out of gas.', ""He's playing Monopoly and he lands on a space with a hotel and doesn't have the money to pay the fee."", 'None of above.']","[1, 2, 0, 3]"
433,SP-174_SR,"Until he arrives at a hotel, a man pushes his vehicle. He realizes he is bankrupt when he gets there. What took place?",He's playing Monopoly and he lands on a space with a hotel and doesn't have the money to pay the fee.,"He was tired, and he realized that he had to spend all money to rest in hotel.",The man was pushing his car because it had run out of gas.,None of above.,1,"['He was tired, and he realized that he had to spend all money to rest in hotel.', ""He's playing Monopoly and he lands on a space with a hotel and doesn't have the money to pay the fee."", 'The man was pushing his car because it had run out of gas.', 'None of above.']","[1, 0, 2, 3]"
434,SP-174_CR,"A tower stands in front of a horse, and the horse jumps over. Both the horse and the tower are fine. Why?",It is on the chessboard.,The tower is lower than horse.,Horse species are famous for their jumping.,None of above.,2,"['The tower is lower than horse.', 'Horse species are famous for their jumping.', 'It is on the chessboard.', 'None of above.']","[1, 2, 0, 3]"
435,SP-175,A woman enters a room and presses a button. Within seconds she instantly loses 20 pounds. How did she lose the weight?,"The room is actually an elevator. When she gets inside to go down, the elevator accelerates downward, making her weight temporarily lower.
"," When the woman pressed the button, she triggered a high-intensity exercise machine in the room. After a grueling workout, she lost 20 pounds.","When the woman pressed the button, she triggered a machine to cut her hair, which led to 20 pounds lost.",None of above.,0,"['The room is actually an elevator. When she gets inside to go down, the elevator accelerates downward, making her weight temporarily lower.\n', 'When the woman pressed the button, she triggered a machine to cut her hair, which led to 20 pounds lost.', ' When the woman pressed the button, she triggered a high-intensity exercise machine in the room. After a grueling workout, she lost 20 pounds.', 'None of above.']","[0, 2, 1, 3]"
436,SP-175_SR,A girl comes into a small room and pushes a button. it didn't take too long until she loses 20 pounds. what happens that she loses that amount that fast ?,"The room is actually an elevator. When she gets inside to go down, the elevator accelerates downward, making her weight temporarily lower.
"," When the woman pressed the button, she triggered a high-intensity exercise machine in the room. After a grueling workout, she lost 20 pounds.","When the woman pressed the button, she triggered a machine to cut her hair, which led to 20 pounds lost.",None of above.,2,"['When the woman pressed the button, she triggered a machine to cut her hair, which led to 20 pounds lost.', ' When the woman pressed the button, she triggered a high-intensity exercise machine in the room. After a grueling workout, she lost 20 pounds.', 'The room is actually an elevator. When she gets inside to go down, the elevator accelerates downward, making her weight temporarily lower.\n', 'None of above.']","[2, 1, 0, 3]"
437,SP-175_CR,"A man steps into a chamber and activates a switch. In a matter of seconds, he becomes 15 kilograms lighter. How did he lose the weight?","The chamber is actually a lift. When he gets inside and the lift descends rapidly, the quick downward motion temporarily reduces his weight."," When the man pressed the button, he triggered a high-intensity exercise machine in the room. After a grueling workout, he lost 15 kilograms.","When the man pressed the button, he triggered a machine to cut her hair, which led to 15 kilograms lost.",None of above.,1,"['When the man pressed the button, he triggered a machine to cut her hair, which led to 15 kilograms lost.', 'The chamber is actually a lift. When he gets inside and the lift descends rapidly, the quick downward motion temporarily reduces his weight.', ' When the man pressed the button, he triggered a high-intensity exercise machine in the room. After a grueling workout, he lost 15 kilograms.', 'None of above.']","[2, 0, 1, 3]"
